Epoch,Loss_D,Loss_G,Time
86,1.38638174533844,0.6917067766189575,2025-09-30 20:25:46
87,1.3863162994384766,0.6918267011642456,2025-09-30 20:26:00
88,1.3862663507461548,0.6945608258247375,2025-09-30 20:26:15
89,1.3864483833312988,0.6878665089607239,2025-09-30 20:26:30
90,1.3867019414901733,0.6883772015571594,2025-09-30 20:26:44
91,1.38936185836792,0.6420456767082214,2025-09-30 20:26:59
92,1.7335163354873657,2.0858712196350098,2025-09-30 20:27:14
93,1.3865469694137573,0.6915386319160461,2025-09-30 20:27:29
94,1.3864128589630127,0.6872602701187134,2025-09-30 20:27:43
95,1.3863601684570312,0.690555214881897,2025-09-30 20:27:58
96,1.3864009380340576,0.6907697916030884,2025-09-30 20:28:13
97,1.386347770690918,0.6909932494163513,2025-09-30 20:28:28
