Epoch,Loss_D,Loss_G,Time
1,1.1052100658416748,2.6407084465026855,2025-10-01 07:37:22
2,0.561345636844635,2.6316919326782227,2025-10-01 07:37:33
3,0.3045463562011719,3.9951932430267334,2025-10-01 07:37:46
4,1.044527530670166,4.505809307098389,2025-10-01 07:37:59
5,0.762719988822937,3.0913000106811523,2025-10-01 07:38:12
6,0.879851222038269,1.308958649635315,2025-10-01 07:38:24
7,0.6898312568664551,4.588047027587891,2025-10-01 07:38:37
8,0.7214946150779724,2.419585704803467,2025-10-01 07:38:49
9,0.7216664552688599,1.536908507347107,2025-10-01 07:39:02
10,0.5401831865310669,3.2375733852386475,2025-10-01 07:39:14
11,1.166831612586975,1.640174150466919,2025-10-01 07:39:27
12,0.5195791721343994,3.701423406600952,2025-10-01 07:39:39
13,0.4117068648338318,3.9799859523773193,2025-10-01 07:39:52
14,0.32193025946617126,3.4755396842956543,2025-10-01 07:40:04
15,0.3433189392089844,4.028578281402588,2025-10-01 07:40:17
16,0.582951009273529,2.522752046585083,2025-10-01 07:40:30
17,0.4810255467891693,2.127142906188965,2025-10-01 07:40:42
18,0.4840216040611267,4.493093013763428,2025-10-01 07:40:55
19,0.34539783000946045,2.229851484298706,2025-10-01 07:41:07
20,0.18454015254974365,3.4683704376220703,2025-10-01 07:41:20
21,0.26471734046936035,2.9732003211975098,2025-10-01 07:41:33
22,0.3214726448059082,3.7647385597229004,2025-10-01 07:41:45
23,0.2997813820838928,3.5466666221618652,2025-10-01 07:41:58
24,0.5969446301460266,4.7610764503479,2025-10-01 07:42:11
25,0.7446923851966858,1.941899299621582,2025-10-01 07:42:24
26,0.1888052225112915,3.4318175315856934,2025-10-01 07:42:36
27,0.16871631145477295,3.1045331954956055,2025-10-01 07:42:49
28,0.26207953691482544,3.718698024749756,2025-10-01 07:43:02
29,0.19339141249656677,3.077958106994629,2025-10-01 07:43:15
30,0.162314772605896,3.434351682662964,2025-10-01 07:43:28
31,4.3792643547058105,0.20920374989509583,2025-10-01 07:43:42
32,0.1177394837141037,3.3289272785186768,2025-10-01 07:43:56
33,0.2660403251647949,4.464822292327881,2025-10-01 07:44:09
34,0.1946646273136139,2.630932092666626,2025-10-01 07:44:23
35,0.09707348793745041,3.268538236618042,2025-10-01 07:44:36
36,0.1406746357679367,2.9900243282318115,2025-10-01 07:44:50
37,0.17159532010555267,2.769765853881836,2025-10-01 07:45:03
38,0.10953450947999954,2.799083709716797,2025-10-01 07:45:17
39,0.17087867856025696,3.1767847537994385,2025-10-01 07:45:30
40,0.1558305323123932,2.8642616271972656,2025-10-01 07:45:44
41,0.13879479467868805,4.118927955627441,2025-10-01 07:45:57
42,0.2203294336795807,2.189781665802002,2025-10-01 07:46:11
43,0.1016373336315155,3.5247209072113037,2025-10-01 07:46:24
44,0.845169723033905,2.0466113090515137,2025-10-01 07:46:38
45,0.1479698270559311,3.617563486099243,2025-10-01 07:46:51
46,0.12280666828155518,2.9999568462371826,2025-10-01 07:47:05
47,0.13999179005622864,3.9339537620544434,2025-10-01 07:47:18
48,0.0707656741142273,4.283442497253418,2025-10-01 07:47:32
49,0.13551093637943268,4.266984462738037,2025-10-01 07:47:45
50,0.09744106978178024,4.237918853759766,2025-10-01 07:47:59
51,0.09875648468732834,3.6306211948394775,2025-10-01 07:48:12
52,0.117509625852108,3.3393726348876953,2025-10-01 07:48:26
53,0.07638829946517944,3.821345329284668,2025-10-01 07:48:39
54,0.29404470324516296,6.275534629821777,2025-10-01 07:48:53
55,0.08984894305467606,4.419971942901611,2025-10-01 07:49:06
56,0.12631168961524963,4.269040107727051,2025-10-01 07:49:20
57,0.10455363988876343,3.755255699157715,2025-10-01 07:49:34
58,0.07454504072666168,3.918224811553955,2025-10-01 07:49:48
59,0.07527437806129456,4.140452861785889,2025-10-01 07:50:01
60,8.13383674621582,0.37340497970581055,2025-10-01 07:50:15
61,0.06994771212339401,4.287075519561768,2025-10-01 07:50:29
62,0.07061730325222015,3.5633859634399414,2025-10-01 07:50:43
63,0.10992278903722763,5.139375686645508,2025-10-01 07:50:57
64,0.08639629185199738,4.064957618713379,2025-10-01 07:51:10
